name,cik,sic_code,sic_description,ticker,exchange,state,city,s1_filing_date,founding_date,founded_since_2000
"Morphic Holding, Inc.",0001679363,2834,Pharmaceutical Preparations,,,MA,WALTHAM,2019-05-30,2014-01-01,True
MultiVir Inc.,0001613490,2834,Pharmaceutical Preparations,,,TX,HOUSTON,2015-03-30,2009-01-01,True
MusclePharm Corp,0001415684,2834,Pharmaceutical Preparations,,,CO,DENVER,2011-09-09,1999-01-01,False
"MUSTANG BIO, INC.",0001680048,2834,Pharmaceutical Preparations,MBIO,Nasdaq,MA,WALTHAM,2023-12-12,,
MYOGEN INC,0001101052,2834,Pharmaceutical Preparations,,,CO,WESTMINSTER,2003-08-28,1996-06-01,False
"MyoKardia, Inc.",0001552451,2834,Pharmaceutical Preparations,,,CA,BRISBANE,2015-09-28,2012-06-01,True
Myovant Sciences Ltd.,0001679082,2834,Pharmaceutical Preparations,,,X0,LONDON,2016-09-30,2016-02-01,True
Mystic Holdings Inc./NV,0001790320,2834,Pharmaceutical Preparations,MSTH,OTC,NV,LAS VEGAS,2021-12-29,1995-01-01,False
Nabriva Therapeutics plc,0001641640,2834,Pharmaceutical Preparations,,,L2,DUBLIN,2021-10-08,,
NANOMIX Corp,0001473579,2834,Pharmaceutical Preparations,,,MA,LAWRENCE,2010-02-08,2009-08-24,True
"NANOVIRICIDES, INC.",0001379006,2834,Pharmaceutical Preparations,NNVC,NYSE,CT,SHELTON,2019-09-27,2005-05-01,True
Nascent Biotech Inc.,0001622057,2834,Pharmaceutical Preparations,,,FL,NORTH PALM BEACH,2019-09-19,2014-03-03,True
NEOGENESIS PHARMACEUTICALS INC,0001161978,2834,Pharmaceutical Preparations,,,MA,CAMBRIDGE,2001-11-16,1997-03-01,False
"NEONC TECHNOLOGIES HOLDINGS, INC.",0001979414,2834,Pharmaceutical Preparations,NTHI,Nasdaq,CA,CALABASAS,2023-12-18,2005-04-13,True
"Neos Therapeutics, Inc.",0001467652,2834,Pharmaceutical Preparations,,,TX,GRAND PRAIRIE,2015-06-19,2007-01-01,True
"NephroGenex, Inc.",0001338095,2834,Pharmaceutical Preparations,,,PA,JAMISON,2013-12-23,,
Neptune Wellness Solutions Inc.,0001401395,2834,Pharmaceutical Preparations,,,A8,LAVAL,2022-11-07,,
"NeuBase Therapeutics, Inc.",0001173281,2834,Pharmaceutical Preparations,,,PA,PITTSBURGH,2023-07-28,,
Neurogene Inc.,0001404644,2834,Pharmaceutical Preparations,NGNE,Nasdaq,NY,NEW YORK,2014-01-28,2003-12-01,True
NeurogesX Inc,0001385830,2834,Pharmaceutical Preparations,,,CA,SAN MATEO,2007-02-07,,
"NEUROPATHIX, INC.",0001615999,2834,Pharmaceutical Preparations,,,PA,DOYLESTOWN,2014-08-21,2013-03-25,True
"Neurotrope, Inc.",0001513856,2834,Pharmaceutical Preparations,,,NY,NEW YORK,2011-03-07,2011-01-11,True
NEW RIVER PHARMACEUTICALS INC,0001288379,2834,Pharmaceutical Preparations,,,VA,RADFORD,2004-05-06,1996-08-01,False
"NEXIEN BIOPHARMA, INC.",0001625288,2834,Pharmaceutical Preparations,NXEN,OTC,CO,GLENDALE,2018-06-07,1952-11-10,False
"NexImmune, Inc.",0001538210,2834,Pharmaceutical Preparations,NEXI,OTC,MD,GAITHERSBURG,2021-01-19,2011-06-01,True
"NextCure, Inc.",0001661059,2834,Pharmaceutical Preparations,NXTC,Nasdaq,MD,BELTSVILLE,2019-04-12,2015-09-01,True
NEXUS BIOPHARMA INC,0001424151,2834,Pharmaceutical Preparations,,,TX,HOUSTON,2008-04-24,2007-07-17,True
Nexvet Biopharma plc,0001618561,2834,Pharmaceutical Preparations,,,L2,"TULLAMORE , CO. OFFALY",2014-12-30,2010-02-01,True
NGM BIOPHARMACEUTICALS INC,0001426332,2834,Pharmaceutical Preparations,,,CA,SOUTH SAN FRANCISCO,2018-09-28,2007-12-01,True
NITROMED INC,0000927829,2834,Pharmaceutical Preparations,,,MA,BEDFORD,2003-08-20,,
"Nkarta, Inc.",0001787400,2834,Pharmaceutical Preparations,NKTX,Nasdaq,CA,SOUTH SAN FRANCISCO,2020-06-19,2015-07-01,True
NORTHWEST BIOTHERAPEUTICS INC,0001072379,2834,Pharmaceutical Preparations,NWBO,OTC,MD,BETHESDA,2001-08-13,1996-03-01,False
"Notable Labs, Ltd.",0001603207,2834,Pharmaceutical Preparations,,,CA,FOSTER CITY,2024-06-20,2014-06-01,True
"NovaBay Pharmaceuticals, Inc.",0001389545,2834,Pharmaceutical Preparations,NBY,NYSE,CA,EMERYVILLE,2017-12-15,,
NovaCardia Inc,0001322494,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2007-03-29,,
NovAccess Global Inc.,0001039466,2834,Pharmaceutical Preparations,,,OH,CHAGRIN FALLS,2008-01-18,,
NOVADEL PHARMA INC,0001043873,2834,Pharmaceutical Preparations,,,NJ,BRIDGEWATER,2010-06-09,,
"NRX Pharmaceuticals, Inc.",0001719406,2834,Pharmaceutical Preparations,NRXP,Nasdaq,DE,WILMINGTON,2017-10-13,2017-09-18,True
"NUGENEREX IMMUNO-ONCOLOGY, INC.",0001804585,2834,Pharmaceutical Preparations,,,TX,ALLEN,2020-09-14,1993-10-08,False
NUPATHE INC.,0001375200,2834,Pharmaceutical Preparations,,,PA,MALVERN,2010-05-14,2005-01-01,True
"Nurix Therapeutics, Inc.",0001549595,2834,Pharmaceutical Preparations,NRIX,Nasdaq,CA,BRISBANE,2020-07-02,,
"Nuvalent, Inc.",0001861560,2834,Pharmaceutical Preparations,NUVL,Nasdaq,MA,CAMBRIDGE,2021-07-07,2017-01-01,True
Nuvation Bio Inc.,0001811063,2834,Pharmaceutical Preparations,NUVB,NYSE,NY,NEW YORK,2020-06-12,2020-04-01,True
"Nuvectis Pharma, Inc.",0001875558,2834,Pharmaceutical Preparations,NVCT,Nasdaq,NJ,FORT LEE,2021-10-06,2020-01-01,True
"NVN Liquidation, Inc.",0001467154,2834,Pharmaceutical Preparations,,,NC,PITTSBORO,2016-08-24,2006-01-01,True
"Obagi Medical Products, Inc.",0001375247,2834,Pharmaceutical Preparations,,,CA,LONG BEACH,2006-09-13,,
"Ocata Therapeutics, Inc.",0001140098,2834,Pharmaceutical Preparations,,,MA,MARLBOROUGH,2009-10-13,,
"Ocean Biomedical Holdings, Inc.",0001836612,2834,Pharmaceutical Preparations,,,RI,PROVIDENCE,2021-06-09,2021-02-01,True
"Ocean Biomedical, Inc.",0001869974,2834,Pharmaceutical Preparations,OCEA,,NY,NEW YORK,2021-07-19,2021-06-01,True
"Ocera Therapeutics, Inc.",0001274644,2834,Pharmaceutical Preparations,,,CA,REDWOOD CITY,2010-11-19,1998-01-01,False
"OCULAR THERAPEUTIX, INC",0001393434,2834,Pharmaceutical Preparations,OCUL,Nasdaq,MA,BEDFORD,2014-06-20,,
OCULEX PHARMACEUTICALS INC /,0001110669,2834,Pharmaceutical Preparations,,,CA,SUNNYVALE,2000-04-06,,
"Odonate Therapeutics, Inc.",0001717452,2834,Pharmaceutical Preparations,,,NY,NEW YORK,2017-11-13,2013-03-01,True
Old API Wind-down Ltd.,0001660719,2834,Pharmaceutical Preparations,,,A1,VANCOUVER,2015-12-31,2015-05-01,True
"Olema Pharmaceuticals, Inc.",0001750284,2834,Pharmaceutical Preparations,OLMA,Nasdaq,CA,SAN FRANCISCO,2020-10-30,1984-01-01,False
OMEROS CORP,0001285819,2834,Pharmaceutical Preparations,OMER,Nasdaq,WA,SEATTLE,2008-01-09,1994-06-01,False
OMNI NUTRACEUTICALS,0000857353,2834,Pharmaceutical Preparations,,,CA,LOS ANGELES,2001-06-12,1997-04-18,False
OMP INC,0001126476,2834,Pharmaceutical Preparations,,,CA,LONG BEACH,2000-11-17,1997-10-01,False
"Omthera Pharmaceuticals, Inc.",0001477598,2834,Pharmaceutical Preparations,,,NJ,NEW JERSEY,2013-03-11,2008-11-01,True
"Oncolix, Inc.",0001584137,2834,Pharmaceutical Preparations,,,TX,HOUSTON,2013-11-19,2013-06-01,True
OncoMed Pharmaceuticals Inc,0001302573,2834,Pharmaceutical Preparations,,,CA,REDWOOD CITY,2012-05-11,2004-07-01,True
"Onconetix, Inc.",0001782107,2834,Pharmaceutical Preparations,ONCO,Nasdaq,OH,CINCINNATI,2021-10-08,2018-10-01,True
"Oncorus, Inc.",0001671818,2834,Pharmaceutical Preparations,,,MA,ANDOVER,2020-09-11,,
ONCOSEC MEDICAL Inc,0001444307,2834,Pharmaceutical Preparations,,,NJ,EWING,2008-09-03,,
"Oncotelic Therapeutics, Inc.",0000908259,2834,Pharmaceutical Preparations,OTLC,OTC,CA,AGUORA HILLS,2008-05-02,fiscal 2005,
"One World Products, Inc.",0001622244,2834,Pharmaceutical Preparations,OWPC,OTC,NV,LAS VEGAS,2014-11-24,2014-09-02,True
"OnKure Therapeutics, Inc.",0001637715,2834,Pharmaceutical Preparations,OKUR,Nasdaq,CO,BOULDER,2021-03-19,2014-01-01,True
"OPIANT PHARMACEUTICALS, INC.",0001385508,2834,Pharmaceutical Preparations,,,CA,SANTA MONICA,2016-04-04,2005-06-21,True
"Optec International, Inc.",0001557340,2834,Pharmaceutical Preparations,,,CA,CARLSBAD,2014-09-29,,
OPTIMER PHARMACEUTICALS INC,0001142576,2834,Pharmaceutical Preparations,,,NJ,JERSEY CITY,2006-11-09,1998-11-01,False
"OptiNose, Inc.",0001494650,2834,Pharmaceutical Preparations,,,PA,YARDLEY,2017-09-18,2010-05-01,True
Option Therapeutics Inc.,0002070577,2834,Pharmaceutical Preparations,,,NV,CARSON CITY,2026-01-26,2025-05-01,True
"Or-Ion Products, Inc.",0001452419,2834,Pharmaceutical Preparations,,,TX,IRVING,2008-12-17,2008-07-09,True
Oracle Healthcare Acquisition Corp.,0001338648,2834,Pharmaceutical Preparations,,,CT,GREENWICH,2005-09-30,,
ORAGENICS INC,0001174940,2834,Pharmaceutical Preparations,OGEN,NYSE,FL,LAKEWOOD RANCH,2010-08-25,1996-11-01,False
ORAMED PHARMACEUTICALS INC.,0001176309,2834,Pharmaceutical Preparations,ORMP,Nasdaq,NY,NEW YORK,2010-01-11,2002-04-12,True
ORAPHARMA INC,0001028065,2834,Pharmaceutical Preparations,,,PA,WARMINSTER,1999-12-30,,
"Orexigen Therapeutics, Inc.",0001382911,2834,Pharmaceutical Preparations,,,CA,LA JOLLA,2006-12-19,2002-09-01,True
Organogenesis Holdings Inc.,0001661181,2834,Pharmaceutical Preparations,ORGO,Nasdaq,MA,CANTON,2016-09-02,,
Orgenesis Inc.,0001460602,2834,Pharmaceutical Preparations,ORGS,OTC,MD,GERMANTOWN,2009-04-02,,
"Oric Pharmaceuticals, Inc.",0001796280,2834,Pharmaceutical Preparations,ORIC,Nasdaq,CA,SOUTH SAN FRANCISCO,2020-02-28,2014-08-01,True
"Oruka Therapeutics, Inc.",0000907654,2834,Pharmaceutical Preparations,ORKA,Nasdaq,CA,MENLO PARK,2013-03-25,,
OS Therapies Inc,0001795091,2834,Pharmaceutical Preparations,OSTX,NYSE,MD,ROCKVILLE,2023-03-31,,
OSCIENT PHARMACEUTICALS CORP,0000356830,2834,Pharmaceutical Preparations,,,MA,WALTHAM,2007-03-15,1986-01-01,False
"Osteologix, Inc.",0001278129,2834,Pharmaceutical Preparations,,,VA,GLEN ALLEN,2008-05-16,2003-01-01,True
"OTONOMY, INC.",0001493566,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2014-07-11,2008-01-01,True
OTR Acquisition Corp.,0001821318,2834,Pharmaceutical Preparations,,,FL,MIAMI,2020-08-18,,
Ovid Therapeutics Inc.,0001636651,2834,Pharmaceutical Preparations,OVID,Nasdaq,NY,NEW YORK,2017-04-10,,
"Oxeia Biopharmaceuticals, Inc.",0001610315,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2022-04-14,2014-03-19,True
PALATIN TECHNOLOGIES INC,0000911216,2834,Pharmaceutical Preparations,PTNT,,NJ,CRANBURY,2010-10-29,,
"PALVELLA THERAPEUTICS, INC.",0001583648,2834,Pharmaceutical Preparations,PVLA,Nasdaq,PA,WAYNE,2013-08-20,2013-05-24,True
"Panbela Therapeutics, Inc.",0001029125,2834,Pharmaceutical Preparations,,,MN,WACONIA,2012-05-14,1995-01-01,False
"Pandion Therapeutics, Inc.",0001807901,2834,Pharmaceutical Preparations,,,MA,WATERTOWN,2020-06-26,2017-01-01,True
"PAR PHARMACEUTICAL HOLDINGS, INC.",0001559149,2834,Pharmaceutical Preparations,,,NY,CHESTNUT RIDGE,2015-03-13,our 2014,
PARATEK PHARMACEUTICALS INC,0001037643,2834,Pharmaceutical Preparations,,,MA,BOSTON,2012-09-27,,
"PARDES BIOSCIENCES, INC.",0001822711,2834,Pharmaceutical Preparations,,,CA,CARLSBAD,2021-01-26,2011-01-01,True
Pasithea Therapeutics Corp.,0001841330,2834,Pharmaceutical Preparations,KTTA,Nasdaq,FL,MIAMI BEACH,2021-04-13,,
Patheon N.V.,0001643848,2834,Pharmaceutical Preparations,,,P7,AMSTERDAM SCHIPHOL,2015-06-08,2014-03-11,True
PATHOGENESIS CORP,0001001186,2834,Pharmaceutical Preparations,,,WA,SEATTLE,1997-02-25,,
PDS Biotechnology Corp,0001472091,2834,Pharmaceutical Preparations,PDSB,Nasdaq,NJ,PRINCETON,2015-08-14,2009-01-01,True
PENINSULA PHARMACEUTICALS INC,0001145975,2834,Pharmaceutical Preparations,,,CA,ALAMEDA,2003-12-16,2001-02-01,True
PENWEST PHARMACEUTICALS CO,0001047188,2834,Pharmaceutical Preparations,,,NY,PATTERSON,1997-10-21,,
PepGen Inc.,0001835597,2834,Pharmaceutical Preparations,PEPG,Nasdaq,MA,BOSTON,2022-04-15,2021-11-01,True
PEPLIN INC,0001408808,2834,Pharmaceutical Preparations,,,CA,EMERYVILLE,2007-08-09,1998-01-01,False
PERFORMANCE HEALTH HOLDINGS CORP.,0001612047,2834,Pharmaceutical Preparations,,,OH,AKRON,2016-04-22,2012-10-01,True
"Pernix Sleep, Inc.",0001339455,2834,Pharmaceutical Preparations,,,CA,SOLANA BEACH,2005-10-07,2003-08-01,True
"Perspective Therapeutics, Inc.",0000728387,2834,Pharmaceutical Preparations,CATX,NYSE,WA,SEATTLE,2018-10-19,,
"Petros Pharmaceuticals, Inc.",0001815903,2834,Pharmaceutical Preparations,PTPI,OTC,NY,NEW YORK,2021-11-12,,
Pfenex Inc.,0001478121,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2014-06-05,2005-01-01,True
PHARMA PATCH PUBLIC LIMITED CO,0000913668,2834,Pharmaceutical Preparations,,,L2,DUBLIN 2 IRELAND,1996-08-14,,
PHARMACEUTICAL FORMULATIONS INC,0000353827,2834,Pharmaceutical Preparations,,,NJ,EDISON,2002-03-26,,
Pharmasset Inc,0001301081,2834,Pharmaceutical Preparations,,,NJ,PRINCETON,2006-05-08,,
PHARMAVENE INC,0000873269,2834,Pharmaceutical Preparations,,,MD,ROCKVILLE,1996-07-05,,
"PharMEDium Healthcare Holdings, Inc.",0001598816,2834,Pharmaceutical Preparations,,,IL,LAKE FOREST,2015-08-31,2013-12-01,True
PHARMION CORP,0001203866,2834,Pharmaceutical Preparations,,,CO,BOULDER,2003-08-21,1999-08-01,False
PHARMOS CORP,0000713275,2834,Pharmaceutical Preparations,,,NV,NORTH LAS VEGAS,2010-02-22,1968-01-01,False
PhaseBio Pharmaceuticals Inc,0001169245,2834,Pharmaceutical Preparations,,,PA,MALVERN,2018-09-21,,
"PHASERX, INC.",0001429386,2834,Pharmaceutical Preparations,,,WA,SEATTLE,2016-04-18,2006-03-09,True
"Phathom Pharmaceuticals, Inc.",0001783183,2834,Pharmaceutical Preparations,PHAT,Nasdaq,NJ,FLORHAM PARK,2019-09-30,2018-01-01,True
Phenomix CORP,0001424342,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2008-01-25,2004-12-23,True
PHIBRO ANIMAL HEALTH CORP,0001069899,2834,Pharmaceutical Preparations,PAHC,Nasdaq,NJ,TEANECK,2014-03-10,,
Phio Pharmaceuticals Corp.,0001533040,2834,Pharmaceutical Preparations,PHIO,Nasdaq,PA,KING OF PRUSSIA,2011-10-25,,
"PLIANT THERAPEUTICS, INC.",0001746473,2834,Pharmaceutical Preparations,PLRX,Nasdaq,CA,SOUTH SAN FRANCISCO,2020-05-11,2015-06-01,True
PLX PHARMA INC.,0001291520,2834,Pharmaceutical Preparations,,,TX,HOUSTON,2015-10-05,2011-09-12,True
PLx Pharma Winddown Corp.,0001497504,2834,Pharmaceutical Preparations,,,NJ,SPARTA,2014-02-06,2010-01-01,True
PMGC Holdings Inc.,0001840563,2834,Pharmaceutical Preparations,ELAB,Nasdaq,,VANCOUVER,2023-09-29,2020-06-01,True
"PMV Pharmaceuticals, Inc.",0001699382,2834,Pharmaceutical Preparations,PMVP,Nasdaq,NJ,PRINCETON,2020-09-04,2013-03-01,True
POINT Biopharma Global Inc.,0001811764,2834,Pharmaceutical Preparations,,,IN,INDIANAPOLIS,2020-06-15,,
"Polaryx Therapeutics, Inc.",0002075320,2834,Pharmaceutical Preparations,PLYX,,NJ,PARAMUS,2025-11-21,,
"Polomar Health Services, Inc.",0001265521,2834,Pharmaceutical Preparations,PMHS,OTC,FL,PALM HARBOR,2008-07-21,2000-09-14,True
"POLYMEDIX, INC",0001341843,2834,Pharmaceutical Preparations,,,PA,RADNOR,2008-05-21,2002-08-08,True
PORTOLA PHARMACEUTICALS INC,0001269021,2834,Pharmaceutical Preparations,,,CA,SOUTH SAN FRANCISCO,2013-04-12,2003-09-01,True
POZEN INC /NC,0001059790,2834,Pharmaceutical Preparations,,,NC,CHAPEL HILL,2000-04-28,,
PRAECIS PHARMACEUTICALS INC,0001033025,2834,Pharmaceutical Preparations,,,MA,WALTHAM,1998-08-12,,
"Praxis Precision Medicines, Inc.",0001689548,2834,Pharmaceutical Preparations,PRAX,Nasdaq,MA,BOSTON,2020-09-25,2019-01-01,True
Praxsyn Corp,0001346973,2834,Pharmaceutical Preparations,,,NV,LAS VEGAS,2011-06-20,,
PREDIX PHARMACEUTICALS HOLDINGS INC,0001044487,2834,Pharmaceutical Preparations,,,MA,LEXINGTON,2005-08-03,2000-01-01,True
Prelude Therapeutics Inc,0001678660,2834,Pharmaceutical Preparations,PRLD,Nasdaq,DE,WILMINGTON,2020-09-04,2016-02-01,True
"Prescott Holdings, Inc.",0001511091,2834,Pharmaceutical Preparations,,,TN,FRANKLIN,2011-05-16,2010-12-07,True
"Prestige Brands, Inc.",0001293894,2834,Pharmaceutical Preparations,,,NY,IRVINGTON,2004-07-28,,
PRESTWICK PHARMACEUTICALS INC,0001222761,2834,Pharmaceutical Preparations,,,DC,WASHINGTON DC,2005-04-22,2002-11-01,True
Primus Therapeutics Inc.,0001501467,2834,Pharmaceutical Preparations,,,NJ,SKILLMAN,2011-02-10,2010-04-21,True
Principia Biopharma Inc.,0001510487,2834,Pharmaceutical Preparations,,,CA,SOUTH SAN FRANCISCO,2018-08-17,2018-04-01,True
PRO NUTRISOURCE INC.,0001469289,2834,Pharmaceutical Preparations,,,A8,LONGUEUIL,2009-08-03,2009-02-20,True
"Processa Pharmaceuticals, Inc.",0001533743,2834,Pharmaceutical Preparations,PCSA,Nasdaq,FL,VERO BEACH,2012-11-14,2011-03-29,True
"Prometheus Biosciences, Inc.",0001718852,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2021-02-19,,
PROMETHEUS LABORATORIES INC,0001141961,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2007-12-19,,
ProMIS Neurosciences Inc.,0001374339,2834,Pharmaceutical Preparations,PMN,Nasdaq,A6,TORONTO,2022-11-01,2004-01-23,True
"Propanc Biopharma, Inc.",0001517681,2834,Pharmaceutical Preparations,PPCB,Nasdaq,C3,"CAMBERWELL, VICTORIA",2011-06-23,2010-11-23,True
"ProPhase Labs, Inc.",0000868278,2834,Pharmaceutical Preparations,PRPH,OTC,NY,NEW YORK,2025-10-21,2022-06-01,True
"Protagenic Therapeutics, Inc.\new",0001022899,2834,Pharmaceutical Preparations,PTIX,OTC,NY,NEW YORK,2016-09-16,2005-03-01,True
"Protagonist Therapeutics, Inc",0001377121,2834,Pharmaceutical Preparations,PTGX,Nasdaq,CA,NEWARK,2016-07-11,2001-09-01,True
PROTARGA INC,0001115616,2834,Pharmaceutical Preparations,,,PA,KING OF PRUSSIA,2001-12-11,1991-01-01,False
"Protea Biosciences Group, Inc.",0001335103,2834,Pharmaceutical Preparations,,,WV,MORGANTOWN,2014-01-13,2001-07-01,True
Protech Global Holdings Corp.,0001398731,2834,Pharmaceutical Preparations,,,FL,"NORTH MIAMI BEACH,",2009-07-07,,
"PROTEONOMIX, INC.",0001469559,2834,Pharmaceutical Preparations,,,NJ,MOUNTAINSIDE,2011-02-01,2005-01-01,True
PROTHENA CORP PUBLIC LTD CO,0001559053,2834,Pharmaceutical Preparations,PRTA,Nasdaq,L2,DUBLIN 2,2013-09-17,,
"PROVECTUS BIOPHARMACEUTICALS, INC.",0000315545,2834,Pharmaceutical Preparations,PVCT,OTC,TN,KNOXVILLE,2013-04-08,2009-01-01,True
"Provention Bio, Inc.",0001695357,2834,Pharmaceutical Preparations,,,NJ,RED BANK,2018-05-09,2016-10-01,True
"Pulmatrix, Inc.",0001574235,2834,Pharmaceutical Preparations,PULM,Nasdaq,MA,FRAMINGHAM,2013-08-08,2013-01-01,True
"PUMA BIOTECHNOLOGY, INC.",0001401667,2834,Pharmaceutical Preparations,PBYI,Nasdaq,CA,LOS ANGELES,2012-09-28,2007-04-01,True
Puramed Bioscience Inc.,0001409565,2834,Pharmaceutical Preparations,,,WI,SCHOFIELD,2010-06-09,1994-01-01,False
"Pyxis Oncology, Inc.",0001782223,2834,Pharmaceutical Preparations,PYXS,Nasdaq,MA,BOSTON,2021-09-17,,
Q BioMed Inc.,0001596062,2834,Pharmaceutical Preparations,QBIO,OTC,NY,NEW YORK,2014-01-13,2013-11-01,True
"Q Therapeutics, Inc.",0001366541,2834,Pharmaceutical Preparations,,,UT,SALT LAKE CITY,2012-06-29,2002-03-01,True
Q32 Bio Inc.,0001661998,2834,Pharmaceutical Preparations,QTTB,Nasdaq,MA,WALTHAM,2018-03-02,,
QUARK PHARMACEUTICALS INC,0000920189,2834,Pharmaceutical Preparations,,,CA,FREMONT,2007-03-30,1993-01-01,False
QUATRX PHARMACEUTICALS Co,0001166029,2834,Pharmaceutical Preparations,,,MI,ANN ARBOR,2006-02-03,2000-11-01,True
"Quoin Pharmaceuticals, Ltd.",0001671502,2834,Pharmaceutical Preparations,QNRX,Nasdaq,,KFAR SABA,2023-02-03,,
"Ra Pharmaceuticals, Inc.",0001481512,2834,Pharmaceutical Preparations,,,MA,CAMBRIDGE,2016-09-30,,
RADIENT PHARMACEUTICALS Corp,0000838879,2834,Pharmaceutical Preparations,,,CA,TUSTIN,2010-05-03,,
"Radius Health, Inc.",0001428522,2834,Pharmaceutical Preparations,,,MA,BOSTON,2011-06-23,,
Rain Oncology Inc.,0001724979,2834,Pharmaceutical Preparations,,,CA,NEWARK,2021-04-02,2017-04-01,True
Rallybio Corp,0001739410,2834,Pharmaceutical Preparations,RLYB,Nasdaq,CT,NEW HAVEN,2021-07-02,2018-03-01,True
"Rani Therapeutics Holdings, Inc.",0001856725,2834,Pharmaceutical Preparations,RANI,Nasdaq,CA,SAN JOSE,2021-07-09,2021-04-01,True
"Rapid Therapeutic Science Laboratories, Inc.",0001575659,2834,Pharmaceutical Preparations,RTSL,OTC,TX,DE LEON,2013-05-23,2013-02-22,True
"Rapport Therapeutics, Inc.",0002012593,2834,Pharmaceutical Preparations,RAPP,Nasdaq,MA,BOSTON,2024-05-17,2022-02-01,True
"RAPT Therapeutics, Inc.",0001673772,2834,Pharmaceutical Preparations,RAPT,Nasdaq,CA,SOUTH SAN FRANCISCO,2019-07-05,2018-01-01,True
RAPTOR PHARMACEUTICALS CORP.,0001203944,2834,Pharmaceutical Preparations,,,CA,NOVATO,2008-07-18,2006-05-05,True
"RayzeBio, Inc.",0001825367,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2023-08-24,2020-01-01,True
REATA PHARMACEUTICALS INC,0001358762,2834,Pharmaceutical Preparations,,,TX,PLANO,2016-01-04,2015-09-01,True
"Rebus Holdings, Inc.",0001421204,2834,Pharmaceutical Preparations,,,CA,WESTLAKE VILLAGE,2008-10-03,,
"Receptos, Inc.",0001463729,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2013-04-04,,
"Redwood Scientific Technologies, Inc.",0001634394,2834,Pharmaceutical Preparations,RSCI,OTC,NY,ALBANY,2016-02-12,2014-12-01,True
Regen BioPharma Inc,0001589150,2834,Pharmaceutical Preparations,RGBP,OTC,CA,LA MESA,2013-10-15,,
REGENERX BIOPHARMACEUTICALS INC,0000707511,2834,Pharmaceutical Preparations,RGRX,OTC,MD,ROCKVILLE,2010-04-16,,
"RegenoCELL Therapeutics, Inc.",0001221749,2834,Pharmaceutical Preparations,,,MA,"NATICK,",2010-06-22,2002-02-01,True
Regulus Therapeutics Inc.,0001505512,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2013-06-26,,
"Rein Therapeutics, Inc.",0001420565,2834,Pharmaceutical Preparations,RNTX,Nasdaq,TX,AUSTIN,2017-06-02,,
"Reliant Pharmaceuticals, Inc.",0001290864,2834,Pharmaceutical Preparations,,,NJ,LIBERTY CORNER,2005-05-20,1999-08-01,False
"RELMADA THERAPEUTICS, INC.",0001553643,2834,Pharmaceutical Preparations,RLMD,Nasdaq,FL,CORAL GABLES,2012-11-13,2011-05-23,True
Relypsa Inc,0001416792,2834,Pharmaceutical Preparations,,,CA,REDWOOD CITY,2013-09-27,,
RENOVIS INC,0001118361,2834,Pharmaceutical Preparations,,,CA,SOUTH SAN FRANCISCO,2003-10-17,2000-01-01,True
"RenovoRx, Inc.",0001574094,2834,Pharmaceutical Preparations,RNXT,Nasdaq,CA,MOUNTAIN VIEW,2021-07-21,2012-12-01,True
Repare Therapeutics Inc.,0001808158,2834,Pharmaceutical Preparations,RPTX,Nasdaq,A8,SAINT-LAURENT,2020-05-29,2016-01-01,True
RespireRx Pharmaceuticals Inc.,0000849636,2834,Pharmaceutical Preparations,,,NJ,GLEN ROCK,2011-01-20,1999-01-01,False
REST EZ Inc.,0001733861,2834,Pharmaceutical Preparations,,,UT,RIVERTON,2021-05-26,2016-10-17,True
"Retrieve Medical Holdings, Inc.",0001452804,2834,Pharmaceutical Preparations,RMHI,OTC,NJ,BEDMINSTER,2008-12-29,2007-12-18,True
"Revance Therapeutics, Inc.",0001479290,2834,Pharmaceutical Preparations,,,TN,NASHVILLE,2013-12-31,1999-08-01,False
"REVELATION BIOSCIENCES, INC.",0001810560,2834,Pharmaceutical Preparations,REVB,Nasdaq,CA,SAN DIEGO,2020-07-29,,
Revium Rx.,0001839140,2834,Pharmaceutical Preparations,RVRC,OTC,NY,NEW YORK,2025-02-14,1997-01-24,False
"REVIVA PHARMACEUTICALS HOLDINGS, INC.",0001742927,2834,Pharmaceutical Preparations,RVPH,Nasdaq,CA,CUPERTINO,2018-07-20,2018-03-01,True
REXALL SUNDOWN INC,0000901620,2834,Pharmaceutical Preparations,,,FL,BOCA RATON,1996-11-01,,
"Rezolute, Inc.",0001509261,2834,Pharmaceutical Preparations,RZLT,Nasdaq,CA,REDWOOD CITY,2011-06-14,2010-07-01,True
"Rhythm Holding Company, LLC",0001581617,2834,Pharmaceutical Preparations,,,MA,BOSTON,2014-08-27,2008-11-01,True
"RHYTHM PHARMACEUTICALS, INC.",0001649904,2834,Pharmaceutical Preparations,RYTM,Nasdaq,MA,BOSTON,2017-09-05,2013-02-01,True
